Date,Power (MW),LMP,Battery Charge,power_binned,lmp_binned,charge_binned,policy
2022-09-16 02:30:00,47.28319344864865,45.98,5.0,47.0,16.0,8.0,1.0
2022-09-16 02:45:00,47.19831887567568,43.63,5.0,47.0,15.0,8.0,0.0
2022-09-16 03:00:00,47.48041554594595,39.62,5.0,47.0,14.0,7.0,2.0
2022-09-16 03:15:00,47.76518872432432,39.61,5.0,47.0,14.0,8.0,2.0
2022-09-16 03:30:00,47.73971039999999,38.06,5.0,47.0,14.0,9.0,1.0
2022-09-16 03:45:00,47.37152179459459,35.84,5.0,47.0,14.0,9.0,1.0
2022-09-16 04:00:00,46.93898185945947,35.69,5.0,46.0,14.0,9.0,0.0
2022-09-16 04:15:00,46.46739172972973,38.79,5.0,46.0,14.0,8.0,2.0
2022-09-16 04:30:00,45.98535731891892,38.81,5.0,45.0,14.0,9.0,0.0
2022-09-16 04:45:00,45.697056897297294,38.96,5.0,45.0,14.0,8.0,2.0
2022-09-16 05:00:00,45.25107616216216,38.87,5.0,45.0,14.0,9.0,0.0
2022-09-16 05:15:00,44.197936248648645,46.7,5.0,44.0,16.0,8.0,2.0
2022-09-16 05:30:00,43.21771854054055,49.75,5.0,43.0,16.0,9.0,1.0
2022-09-16 05:45:00,42.35483995675676,49.74,5.0,42.0,16.0,9.0,1.0
2022-09-16 06:00:00,41.47902444324324,49.98,5.0,41.0,16.0,9.0,0.0
2022-09-16 06:15:00,40.342000205405405,55.22,5.0,40.0,18.0,8.0,0.0
2022-09-16 06:30:00,39.6410993945946,61.05,5.0,39.0,19.0,7.0,0.0
2022-09-16 06:45:00,39.057775967567565,67.5,5.0,39.0,20.0,6.0,0.0
2022-09-16 07:00:00,39.10290524324324,66.16,5.0,39.0,20.0,5.0,0.0
2022-09-16 07:15:00,39.2590471027027,65.7,5.0,39.0,20.0,4.0,0.0
2022-09-16 07:30:00,38.434959221621625,66.77,5.0,38.0,20.0,3.0,0.0
2022-09-16 07:45:00,37.38973904864865,69.68,5.0,37.0,20.0,2.0,0.0
2022-09-16 08:00:00,36.51960715675676,67.02,5.0,36.0,20.0,1.0,0.0
2022-09-16 08:15:00,34.81997873513514,68.03,5.0,34.0,20.0,0.0,1.0
2022-09-16 08:30:00,31.96380069189189,68.36,5.0,31.0,20.0,0.0,1.0
2022-09-16 08:45:00,28.694448367567563,67.78,5.0,28.0,20.0,0.0,1.0
2022-09-16 09:00:00,27.20036121081081,63.26,5.0,27.0,19.0,0.0,1.0
2022-09-16 09:15:00,27.772974205405404,53.16,5.0,27.0,17.0,0.0,2.0
2022-09-16 09:30:00,29.89094556756757,49.53,5.0,29.0,16.0,1.0,2.0
2022-09-16 09:45:00,32.148810248648644,43.66,5.0,32.0,15.0,2.0,2.0
2022-09-16 10:00:00,34.3918132,27.65,5.0,34.0,12.0,3.0,1.0
2022-09-16 10:15:00,35.87870824864865,13.49,5.0,35.0,9.0,3.0,2.0
2022-09-16 10:30:00,37.23323370810811,9.64,5.0,37.0,8.0,4.0,0.0
2022-09-16 10:45:00,36.776004367567566,13.36,5.0,36.0,9.0,3.0,2.0
2022-09-16 11:00:00,35.77157535135135,14.85,5.0,35.0,9.0,4.0,2.0
2022-09-16 11:15:00,34.48485831351351,16.36,5.0,34.0,10.0,5.0,0.0
2022-09-16 11:30:00,33.48701148108108,31.45,5.0,33.0,13.0,4.0,2.0
2022-09-16 11:45:00,32.47124063783784,30.72,5.0,32.0,13.0,5.0,2.0
2022-09-16 12:00:00,31.326377081081084,30.97,5.0,31.0,13.0,6.0,0.0
2022-09-16 12:15:00,30.59719171891892,34.27,5.0,30.0,13.0,5.0,0.0
2022-09-16 12:30:00,29.70583784864865,32.99,5.0,29.0,13.0,4.0,2.0
2022-09-16 12:45:00,29.63141921081081,42.25,5.0,29.0,15.0,5.0,0.0
2022-09-16 13:00:00,28.75284828108108,47.37,5.0,28.0,16.0,4.0,2.0
2022-09-16 13:15:00,28.235431513513515,42.83,5.0,28.0,15.0,5.0,1.0
2022-09-16 13:30:00,28.14734624864865,44.22,5.0,28.0,15.0,5.0,1.0
2022-09-16 13:45:00,27.99594045405405,46.49,5.0,27.0,16.0,5.0,2.0
2022-09-16 14:00:00,27.65637863783784,68.53,5.0,27.0,20.0,6.0,0.0
2022-09-16 14:15:00,27.587794389189188,57.68,5.0,27.0,18.0,5.0,0.0
2022-09-16 14:30:00,27.356268421621618,62.25,5.0,27.0,19.0,4.0,0.0
2022-09-16 14:45:00,27.417789145945942,71.66,5.0,27.0,21.0,3.0,0.0
2022-09-16 15:00:00,27.598720908108103,71.58,5.0,27.0,21.0,2.0,0.0
2022-09-16 15:15:00,27.560576,72.23,5.0,27.0,21.0,1.0,0.0
2022-09-16 15:30:00,27.441656529729727,71.53,5.0,27.0,21.0,0.0,1.0
2022-09-16 15:45:00,27.152453978378382,73.16,5.0,27.0,21.0,0.0,1.0
2022-09-16 16:00:00,27.4717679027027,69.15,5.0,27.0,20.0,0.0,1.0
2022-09-16 16:15:00,27.85569852972973,71.05,5.0,27.0,21.0,0.0,1.0
2022-09-16 16:30:00,27.6236260972973,75.46,5.0,27.0,22.0,0.0,1.0
2022-09-16 16:45:00,28.44786668108108,65.32,5.0,28.0,20.0,0.0,1.0
2022-09-16 17:00:00,29.06031425945946,69.97,5.0,29.0,20.0,0.0,1.0
2022-09-16 17:15:00,30.35517597837838,69.27,5.0,30.0,20.0,0.0,1.0
2022-09-16 17:30:00,31.313271156756755,71.24,5.0,31.0,21.0,0.0,1.0
2022-09-16 17:45:00,32.28994193513513,70.25,5.0,32.0,21.0,0.0,1.0
2022-09-16 18:00:00,33.15486616216216,69.38,5.0,33.0,20.0,0.0,1.0
2022-09-16 18:15:00,34.44658525405405,69.84,5.0,34.0,20.0,0.0,1.0
2022-09-16 18:30:00,36.23453108108108,69.76,5.0,36.0,20.0,0.0,1.0
2022-09-16 18:45:00,37.6730091027027,70.22,5.0,37.0,21.0,0.0,1.0
2022-09-16 19:00:00,38.099727816216216,70.94,5.0,38.0,21.0,0.0,1.0
2022-09-16 19:15:00,38.8057405081081,72.98,5.0,38.0,21.0,0.0,1.0
2022-09-16 19:30:00,38.84051008648649,73.73,5.0,38.0,21.0,0.0,1.0
2022-09-16 19:45:00,39.01166088648649,73.84,5.0,39.0,21.0,0.0,1.0
2022-09-16 20:00:00,39.50860258378378,73.31,5.0,39.0,21.0,0.0,1.0
2022-09-16 20:15:00,41.57643918918919,68.01,5.0,41.0,20.0,0.0,1.0
2022-09-16 20:30:00,43.675132745945945,67.34,5.0,43.0,20.0,0.0,1.0
2022-09-16 20:45:00,45.72932882162163,65.44,5.0,45.0,20.0,0.0,1.0
2022-09-16 21:00:00,47.46741242162162,62.12,5.0,47.0,19.0,0.0,1.0
2022-09-16 21:15:00,48.94249628108108,67.61,5.0,48.0,20.0,0.0,1.0
2022-09-16 21:30:00,50.29249838918919,69.19,5.0,50.0,20.0,0.0,1.0
2022-09-16 21:45:00,51.269874724324325,69.16,5.0,51.0,20.0,0.0,1.0
2022-09-16 22:00:00,52.15797287567568,65.04,5.0,52.0,20.0,0.0,1.0
2022-09-16 22:15:00,52.64606222702702,69.55,5.0,52.0,20.0,0.0,1.0
2022-09-16 22:30:00,53.21845491891892,68.54,5.0,53.0,20.0,0.0,1.0
2022-09-16 22:45:00,53.69075883243243,67.32,5.0,53.0,20.0,0.0,1.0
2022-09-16 23:00:00,53.97975989189189,62.38,5.0,53.0,19.0,0.0,1.0
2022-09-16 23:15:00,54.46571961081081,64.38,5.0,54.0,19.0,0.0,1.0
2022-09-16 23:30:00,54.52028955675675,63.85,5.0,54.0,19.0,0.0,1.0
2022-09-16 23:45:00,54.43778751351351,58.36,5.0,54.0,18.0,0.0,1.0
2022-09-17 00:00:00,54.46268451891892,56.03,5.0,54.0,18.0,0.0,1.0
2022-09-17 00:15:00,54.39406210810811,50.77,5.0,54.0,17.0,0.0,2.0
2022-09-17 00:30:00,54.10146007567568,49.78,5.0,54.0,16.0,1.0,0.0
2022-09-17 00:45:00,53.93728290810811,46.86,5.0,53.0,16.0,0.0,2.0
2022-09-17 01:00:00,53.86316047567567,44.34,5.0,53.0,15.0,1.0,0.0
2022-09-17 01:15:00,53.73788661621622,47.06,5.0,53.0,16.0,0.0,2.0
2022-09-17 01:30:00,53.41747342702703,48.11,5.0,53.0,16.0,1.0,2.0
2022-09-17 01:45:00,53.061702508108105,47.04,5.0,53.0,16.0,2.0,2.0
2022-09-17 02:00:00,52.95373646486486,46.78,5.0,52.0,16.0,3.0,2.0
2022-09-17 02:15:00,53.12732243243243,44.47,5.0,53.0,15.0,4.0,2.0
2022-09-17 02:30:00,52.959705308108106,42.77,5.0,52.0,15.0,5.0,1.0
2022-09-17 02:45:00,52.7909656972973,41.15,5.0,52.0,15.0,5.0,1.0
2022-09-17 03:00:00,52.14501401081081,43.14,5.0,52.0,15.0,5.0,1.0
2022-09-17 03:15:00,51.48924427027028,43.82,5.0,51.0,15.0,5.0,2.0
2022-09-17 03:30:00,51.09881309189189,43.0,5.0,51.0,15.0,6.0,2.0
2022-09-17 03:45:00,50.45217429189189,44.53,5.0,50.0,15.0,7.0,2.0
2022-09-17 04:00:00,49.87618807567568,43.94,5.0,49.0,15.0,8.0,1.0
2022-09-17 04:15:00,49.55892785945946,44.33,5.0,49.0,15.0,8.0,1.0
2022-09-17 04:30:00,48.96163428108108,44.59,5.0,48.0,15.0,8.0,2.0
2022-09-17 04:45:00,48.48154554594594,45.13,5.0,48.0,16.0,9.0,0.0
2022-09-17 05:00:00,47.90380852972974,45.36,5.0,47.0,16.0,8.0,1.0
2022-09-17 05:15:00,47.34424171891892,46.86,5.0,47.0,16.0,8.0,1.0
2022-09-17 05:30:00,46.40487278918919,48.13,5.0,46.0,16.0,8.0,2.0
2022-09-17 05:45:00,45.83765118918918,48.79,5.0,45.0,16.0,9.0,0.0
2022-09-17 06:00:00,45.40104565405405,48.12,5.0,45.0,16.0,8.0,2.0
2022-09-17 06:15:00,44.96881084324325,47.44,5.0,44.0,16.0,9.0,1.0
2022-09-17 06:30:00,44.2063376972973,48.56,5.0,44.0,16.0,9.0,1.0
2022-09-17 06:45:00,43.53860275675676,48.98,5.0,43.0,16.0,9.0,1.0
2022-09-17 07:00:00,43.05163255135135,49.16,5.0,43.0,16.0,9.0,1.0
2022-09-17 07:15:00,42.67988299459459,49.57,5.0,42.0,16.0,9.0,1.0
2022-09-17 07:30:00,42.14043272432432,53.22,5.0,42.0,17.0,9.0,1.0
2022-09-17 07:45:00,41.500748681081085,53.48,5.0,41.0,17.0,9.0,0.0
2022-09-17 08:00:00,40.53284339459459,61.64,5.0,40.0,19.0,8.0,0.0
2022-09-17 08:15:00,39.15583672432433,59.79,5.0,39.0,18.0,7.0,0.0
2022-09-17 08:30:00,37.543226735135136,55.56,5.0,37.0,18.0,6.0,0.0
2022-09-17 08:45:00,36.24395795675675,47.98,5.0,36.0,16.0,5.0,2.0
2022-09-17 09:00:00,35.77668363243243,43.36,5.0,35.0,15.0,6.0,2.0
2022-09-17 09:15:00,36.85760745945946,33.07,5.0,36.0,13.0,7.0,2.0
2022-09-17 09:30:00,38.85105063783784,8.94,5.0,38.0,8.0,8.0,1.0
2022-09-17 09:45:00,42.10339433513513,5.26,5.0,42.0,8.0,8.0,0.0
2022-09-17 10:00:00,44.463380562162165,4.39,5.0,44.0,7.0,7.0,2.0
2022-09-17 10:15:00,45.6472320972973,3.93,5.0,45.0,7.0,8.0,2.0
2022-09-17 10:30:00,46.7283091027027,3.92,5.0,46.0,7.0,9.0,1.0
2022-09-17 10:45:00,47.19988781621622,4.23,5.0,47.0,7.0,9.0,1.0
2022-09-17 11:00:00,47.247169070270274,4.04,5.0,47.0,7.0,9.0,1.0
2022-09-17 11:15:00,46.926988454054055,4.11,5.0,46.0,7.0,9.0,1.0
2022-09-17 11:30:00,46.30548437837838,4.74,5.0,46.0,7.0,9.0,1.0
2022-09-17 11:45:00,45.867379308108106,4.85,5.0,45.0,7.0,9.0,1.0
2022-09-17 12:00:00,44.56276137297298,5.51,5.0,44.0,8.0,9.0,0.0
2022-09-17 12:15:00,43.96285899459459,6.63,5.0,43.0,8.0,8.0,0.0
2022-09-17 12:30:00,43.34772818378379,7.81,5.0,43.0,8.0,7.0,0.0
2022-09-17 12:45:00,42.0487456,10.34,5.0,42.0,9.0,6.0,0.0
2022-09-17 13:00:00,41.57428086486487,12.88,5.0,41.0,9.0,5.0,0.0
2022-09-17 13:15:00,40.995685902702704,12.72,5.0,40.0,9.0,4.0,0.0
2022-09-17 13:30:00,40.94839371891892,12.91,5.0,40.0,9.0,3.0,2.0
2022-09-17 13:45:00,41.1904925945946,14.87,5.0,41.0,9.0,4.0,0.0
2022-09-17 14:00:00,41.24244155675676,17.19,5.0,41.0,10.0,3.0,2.0
2022-09-17 14:15:00,40.94154936216216,18.92,5.0,40.0,10.0,4.0,0.0
2022-09-17 14:30:00,40.99778525405406,20.89,5.0,40.0,11.0,3.0,1.0
2022-09-17 14:45:00,40.66658161081081,22.09,5.0,40.0,11.0,3.0,1.0
2022-09-17 15:00:00,39.99555316756757,25.58,5.0,39.0,12.0,3.0,0.0
2022-09-17 15:15:00,39.738950616216215,26.73,5.0,39.0,12.0,2.0,2.0
2022-09-17 15:30:00,40.218228810810814,24.79,5.0,40.0,11.0,3.0,1.0
2022-09-17 15:45:00,40.8631992,24.9,5.0,40.0,11.0,3.0,1.0
2022-09-17 16:00:00,40.49733241081081,28.4,5.0,40.0,12.0,3.0,2.0
2022-09-17 16:15:00,39.77513583783784,29.32,5.0,39.0,12.0,4.0,2.0
2022-09-17 16:30:00,40.10110844324324,32.84,5.0,40.0,13.0,5.0,1.0
2022-09-17 16:45:00,39.79803823783784,31.18,5.0,39.0,13.0,5.0,0.0
2022-09-17 17:00:00,40.21888578378378,38.98,5.0,40.0,14.0,4.0,2.0
2022-09-17 17:15:00,40.13384363243243,31.78,5.0,40.0,13.0,5.0,1.0
2022-09-17 17:30:00,40.80282894054054,40.01,5.0,40.0,15.0,5.0,2.0
2022-09-17 17:45:00,41.38122660540541,32.8,5.0,41.0,13.0,6.0,0.0
2022-09-17 18:00:00,41.76754651891892,39.88,5.0,41.0,14.0,5.0,1.0
2022-09-17 18:15:00,42.1131605945946,38.69,5.0,42.0,14.0,5.0,0.0
2022-09-17 18:30:00,42.306006735135135,43.6,5.0,42.0,15.0,4.0,0.0
2022-09-17 18:45:00,43.25758483243244,56.56,5.0,43.0,18.0,3.0,0.0
2022-09-17 19:00:00,43.099884886486485,65.45,5.0,43.0,20.0,2.0,0.0
2022-09-17 19:15:00,42.68994923243243,68.24,5.0,42.0,20.0,1.0,0.0
2022-09-17 19:30:00,41.82335690810811,71.36,5.0,41.0,21.0,0.0,1.0
2022-09-17 19:45:00,40.97848044324324,74.84,5.0,40.0,21.0,0.0,1.0
2022-09-17 20:00:00,39.88314687567567,83.62,5.0,39.0,23.0,0.0,1.0
2022-09-17 20:15:00,40.07855742702702,69.86,5.0,40.0,20.0,0.0,1.0
2022-09-17 20:30:00,40.777112800000005,67.19,5.0,40.0,20.0,0.0,1.0
2022-09-17 20:45:00,41.7651506054054,65.92,5.0,41.0,20.0,0.0,1.0
2022-09-17 21:00:00,42.91640843243243,63.9,5.0,42.0,19.0,0.0,1.0
2022-09-17 21:15:00,44.17535388108108,63.71,5.0,44.0,19.0,0.0,1.0
2022-09-17 21:30:00,45.51750353513514,63.25,5.0,45.0,19.0,0.0,1.0
2022-09-17 21:45:00,46.67742405405405,61.47,5.0,46.0,19.0,0.0,1.0
2022-09-17 22:00:00,47.41698247567568,59.33,5.0,47.0,18.0,0.0,1.0
2022-09-17 22:15:00,48.05820340540541,61.7,5.0,48.0,19.0,0.0,1.0
2022-09-17 22:30:00,48.11760028108109,62.37,5.0,48.0,19.0,0.0,1.0
2022-09-17 22:45:00,47.996098659459456,63.51,5.0,47.0,19.0,0.0,1.0
2022-09-17 23:00:00,47.64840685405405,63.79,5.0,47.0,19.0,0.0,1.0
2022-09-17 23:15:00,47.654006616216215,64.27,5.0,47.0,19.0,0.0,1.0
2022-09-17 23:30:00,47.93263740540541,65.05,5.0,47.0,20.0,0.0,1.0
2022-09-17 23:45:00,48.124249372972976,63.33,5.0,48.0,19.0,0.0,1.0
2022-09-18 00:00:00,48.10584703783783,59.25,5.0,48.0,18.0,0.0,1.0
2022-09-18 00:15:00,48.01189074594595,61.7,5.0,48.0,19.0,0.0,1.0
2022-09-18 00:30:00,47.83526461621622,64.1,5.0,47.0,19.0,0.0,1.0
2022-09-18 00:45:00,47.79503723243244,60.71,5.0,47.0,19.0,0.0,1.0
2022-09-18 01:00:00,47.54607317837837,60.19,5.0,47.0,19.0,0.0,1.0
2022-09-18 01:15:00,46.994425502702704,63.05,5.0,46.0,19.0,0.0,1.0
2022-09-18 01:30:00,46.94927251891893,60.45,5.0,46.0,19.0,0.0,1.0
2022-09-18 01:45:00,46.67145459459459,54.36,5.0,46.0,17.0,0.0,2.0
2022-09-18 02:00:00,46.11862494054054,54.93,5.0,46.0,17.0,1.0,2.0
2022-09-18 02:15:00,45.67424272432433,52.11,5.0,45.0,17.0,2.0,2.0
2022-09-18 02:30:00,44.84641861621622,51.25,5.0,44.0,17.0,3.0,2.0
2022-09-18 02:45:00,44.04169083243243,50.94,5.0,44.0,17.0,4.0,2.0
2022-09-18 03:00:00,43.88918356756757,47.8,5.0,43.0,16.0,5.0,2.0
2022-09-18 03:15:00,43.85765417297298,47.53,5.0,43.0,16.0,6.0,2.0
2022-09-18 03:30:00,43.80312499459459,47.05,5.0,43.0,16.0,7.0,2.0
2022-09-18 03:45:00,43.73037530810812,46.36,5.0,43.0,16.0,8.0,1.0
2022-09-18 04:00:00,43.13689967567567,46.49,5.0,43.0,16.0,8.0,1.0
2022-09-18 04:15:00,42.762813740540544,46.87,5.0,42.0,16.0,8.0,2.0
2022-09-18 04:30:00,42.65149347027027,46.29,5.0,42.0,16.0,9.0,1.0
2022-09-18 04:45:00,42.74003185945946,45.78,5.0,42.0,16.0,9.0,1.0
2022-09-18 05:00:00,42.68721751351351,45.75,5.0,42.0,16.0,9.0,1.0
2022-09-18 05:15:00,42.5035275027027,46.37,5.0,42.0,16.0,9.0,1.0
2022-09-18 05:30:00,42.403326486486485,46.38,5.0,42.0,16.0,9.0,1.0
2022-09-18 05:45:00,42.20530535135135,46.16,5.0,42.0,16.0,9.0,1.0
2022-09-18 06:00:00,42.22269556756757,45.85,5.0,42.0,16.0,9.0,1.0
2022-09-18 06:15:00,42.35664543783784,43.42,5.0,42.0,15.0,9.0,0.0
2022-09-18 06:30:00,42.120581621621625,40.81,5.0,42.0,15.0,8.0,2.0
2022-09-18 06:45:00,41.98026588108108,37.78,5.0,41.0,14.0,9.0,1.0
2022-09-18 07:00:00,41.48926083243244,37.28,5.0,41.0,14.0,9.0,1.0
2022-09-18 07:15:00,40.7414439027027,37.96,5.0,40.0,14.0,9.0,1.0
2022-09-18 07:30:00,40.41477105945946,37.74,5.0,40.0,14.0,9.0,1.0
2022-09-18 07:45:00,39.66456791351351,38.11,5.0,39.0,14.0,9.0,0.0
2022-09-18 08:00:00,38.3658782054054,38.35,5.0,38.0,14.0,8.0,0.0
2022-09-18 08:15:00,36.798846940540535,40.8,5.0,36.0,15.0,7.0,0.0
2022-09-18 08:30:00,34.749882756756755,43.59,5.0,34.0,15.0,6.0,2.0
2022-09-18 08:45:00,33.615904983783786,39.59,5.0,33.0,14.0,7.0,2.0
2022-09-18 09:00:00,33.48457575135135,23.14,5.0,33.0,11.0,8.0,0.0
2022-09-18 09:15:00,35.38580334054054,8.78,5.0,35.0,8.0,7.0,1.0
2022-09-18 09:30:00,36.87643371891892,7.1,5.0,36.0,8.0,7.0,0.0
2022-09-18 09:45:00,37.77445675675676,7.69,5.0,37.0,8.0,6.0,0.0
2022-09-18 10:00:00,38.13020583783784,7.85,5.0,38.0,8.0,5.0,1.0
2022-09-18 10:15:00,38.89542554594595,7.7,5.0,38.0,8.0,5.0,1.0
2022-09-18 10:30:00,38.17338661621622,7.97,5.0,38.0,8.0,5.0,1.0
2022-09-18 10:45:00,37.13756943783784,8.57,5.0,37.0,8.0,5.0,0.0
2022-09-18 11:00:00,36.084292291891884,8.63,5.0,36.0,8.0,4.0,0.0
2022-09-18 11:15:00,34.98438075675676,9.65,5.0,34.0,8.0,3.0,1.0
2022-09-18 11:30:00,34.14713290810811,8.95,5.0,34.0,8.0,3.0,1.0
2022-09-18 11:45:00,33.432962551351345,9.14,5.0,33.0,8.0,3.0,2.0
2022-09-18 12:00:00,32.28206162162162,10.09,5.0,32.0,9.0,4.0,2.0
2022-09-18 12:15:00,31.331566691891894,10.94,5.0,31.0,9.0,5.0,2.0
2022-09-18 12:30:00,30.58653437837837,12.79,5.0,30.0,9.0,6.0,1.0
2022-09-18 12:45:00,29.61012423783784,13.8,5.0,29.0,9.0,6.0,2.0
2022-09-18 13:00:00,28.85946327567568,14.44,5.0,28.0,9.0,7.0,2.0
2022-09-18 13:15:00,28.165697362162163,19.5,5.0,28.0,10.0,8.0,1.0
2022-09-18 13:30:00,27.58032735135135,26.83,5.0,27.0,12.0,8.0,2.0
2022-09-18 13:45:00,27.01575313513513,33.08,5.0,27.0,13.0,9.0,1.0
2022-09-18 14:00:00,26.509090551351356,33.95,5.0,26.0,13.0,9.0,1.0
2022-09-18 14:15:00,26.24067254054054,31.95,5.0,26.0,13.0,9.0,1.0
2022-09-18 14:30:00,25.65682115675676,38.44,5.0,25.0,14.0,9.0,1.0
2022-09-18 14:45:00,25.28036555675676,43.98,5.0,25.0,15.0,9.0,1.0
2022-09-18 15:00:00,24.87378401081081,43.76,5.0,24.0,15.0,9.0,1.0
2022-09-18 15:15:00,24.682094854054053,50.97,5.0,24.0,17.0,9.0,1.0
2022-09-18 15:30:00,24.59204264864865,53.49,5.0,24.0,17.0,9.0,1.0
2022-09-18 15:45:00,24.69628731891892,56.91,5.0,24.0,18.0,9.0,0.0
2022-09-18 16:00:00,24.944060097297296,65.26,5.0,24.0,20.0,8.0,0.0
2022-09-18 16:15:00,25.335144227027023,55.49,5.0,25.0,18.0,7.0,0.0
2022-09-18 16:30:00,25.40476487567568,54.56,5.0,25.0,17.0,6.0,2.0
2022-09-18 16:45:00,27.453916724324326,43.46,5.0,27.0,15.0,7.0,2.0
2022-09-18 17:00:00,28.53274771891892,35.94,5.0,28.0,14.0,8.0,2.0
2022-09-18 17:15:00,29.443974789189195,37.64,5.0,29.0,14.0,9.0,1.0
2022-09-18 17:30:00,29.688184356756757,35.35,5.0,29.0,14.0,9.0,1.0
2022-09-18 17:45:00,29.64814544864865,41.83,5.0,29.0,15.0,9.0,1.0
2022-09-18 18:00:00,30.32848591351351,50.23,5.0,30.0,17.0,9.0,0.0
2022-09-18 18:15:00,31.649235945945943,50.22,5.0,31.0,17.0,8.0,2.0
2022-09-18 18:30:00,33.13635731891892,51.92,5.0,33.0,17.0,9.0,0.0
2022-09-18 18:45:00,34.45903292972973,70.53,5.0,34.0,21.0,8.0,0.0
2022-09-18 19:00:00,35.626182648648644,89.18,5.0,35.0,24.0,7.0,0.0
2022-09-18 19:15:00,36.81550287567568,74.95,5.0,36.0,21.0,6.0,0.0
2022-09-18 19:30:00,37.13827921081081,80.56,5.0,37.0,23.0,5.0,0.0
2022-09-18 19:45:00,37.30045318918919,81.25,5.0,37.0,23.0,4.0,0.0
2022-09-18 20:00:00,37.076407243243246,81.87,5.0,37.0,23.0,3.0,0.0
2022-09-18 20:15:00,37.96543629189189,72.23,5.0,37.0,21.0,2.0,0.0
2022-09-18 20:30:00,39.736642454054056,68.88,5.0,39.0,20.0,1.0,0.0
2022-09-18 20:45:00,41.2746102054054,67.22,5.0,41.0,20.0,0.0,1.0
2022-09-18 21:00:00,42.67567241081081,65.47,5.0,42.0,20.0,0.0,1.0
2022-09-18 21:15:00,43.82874625945946,66.67,5.0,43.0,20.0,0.0,1.0
2022-09-18 21:30:00,44.23503183783784,67.98,5.0,44.0,20.0,0.0,1.0
2022-09-18 21:45:00,44.68968314594595,66.94,5.0,44.0,20.0,0.0,1.0
2022-09-18 22:00:00,45.093103610810815,65.14,5.0,45.0,20.0,0.0,1.0
2022-09-18 22:15:00,45.215952129729736,69.85,5.0,45.0,20.0,0.0,1.0
2022-09-18 22:30:00,45.27211891891892,73.0,5.0,45.0,21.0,0.0,1.0
2022-09-18 22:45:00,45.44030726486486,66.58,5.0,45.0,20.0,0.0,1.0
2022-09-18 23:00:00,45.50097948108108,55.67,5.0,45.0,18.0,0.0,1.0
2022-09-18 23:15:00,45.135374118918925,54.64,5.0,45.0,17.0,0.0,2.0
2022-09-18 23:30:00,45.06422258378378,52.94,5.0,45.0,17.0,1.0,2.0
2022-09-18 23:45:00,44.41820366486487,47.97,5.0,44.0,16.0,2.0,2.0
2022-09-19 00:00:00,43.80519794594595,45.96,5.0,43.0,16.0,3.0,2.0
2022-09-19 00:15:00,43.11118300540541,49.32,5.0,43.0,16.0,4.0,2.0
2022-09-19 00:30:00,42.827694983783786,53.07,5.0,42.0,17.0,5.0,1.0
2022-09-19 00:45:00,42.52437632432432,50.49,5.0,42.0,17.0,5.0,1.0
2022-09-19 01:00:00,42.53899842162162,47.57,5.0,42.0,16.0,5.0,2.0
2022-09-19 01:15:00,42.20757102702703,47.28,5.0,42.0,16.0,6.0,2.0
2022-09-19 01:30:00,41.697101135135135,47.42,5.0,41.0,16.0,7.0,2.0
2022-09-19 01:45:00,41.21727567567567,47.11,5.0,41.0,16.0,8.0,1.0
2022-09-19 02:00:00,40.70981716756757,46.96,5.0,40.0,16.0,8.0,1.0
2022-09-19 02:15:00,40.14986690810811,46.82,5.0,40.0,16.0,8.0,1.0
2022-09-19 02:30:00,40.31519433513513,45.15,5.0,40.0,16.0,8.0,1.0
2022-09-19 02:45:00,40.28975677837838,44.4,5.0,40.0,15.0,8.0,1.0
2022-09-19 03:00:00,40.077698583783786,44.23,5.0,40.0,15.0,8.0,1.0
2022-09-19 03:15:00,39.96960494054054,41.51,5.0,39.0,15.0,8.0,0.0
2022-09-19 03:30:00,39.81537812972973,42.35,5.0,39.0,15.0,7.0,0.0
2022-09-19 03:45:00,39.87824294054054,40.14,5.0,39.0,15.0,6.0,2.0
2022-09-19 04:00:00,39.4902833081081,38.72,5.0,39.0,14.0,7.0,0.0
2022-09-19 04:15:00,38.607745816216216,42.02,5.0,38.0,15.0,6.0,1.0
2022-09-19 04:30:00,37.87220392432432,42.28,5.0,37.0,15.0,6.0,2.0
2022-09-19 04:45:00,36.66656392432432,44.36,5.0,36.0,15.0,7.0,0.0
2022-09-19 05:00:00,35.60220595675676,44.28,5.0,35.0,15.0,6.0,2.0
2022-09-19 05:15:00,34.553512972972975,46.6,5.0,34.0,16.0,7.0,1.0
2022-09-19 05:30:00,33.46935342702702,46.81,5.0,33.0,16.0,7.0,2.0
2022-09-19 05:45:00,31.81617058378378,49.01,5.0,31.0,16.0,8.0,2.0
2022-09-19 06:00:00,30.65661691891892,46.92,5.0,30.0,16.0,9.0,1.0
2022-09-19 06:15:00,30.171602237837835,47.13,5.0,30.0,16.0,9.0,1.0
2022-09-19 06:30:00,29.481116313513517,48.3,5.0,29.0,16.0,9.0,1.0
2022-09-19 06:45:00,28.733305535135138,49.91,5.0,28.0,16.0,9.0,1.0
2022-09-19 07:00:00,27.52450136216216,54.0,5.0,27.0,17.0,9.0,0.0
2022-09-19 07:15:00,26.41142135135135,55.66,5.0,26.0,18.0,8.0,0.0
2022-09-19 07:30:00,25.62021681081081,55.4,5.0,25.0,18.0,7.0,0.0
2022-09-19 07:45:00,24.945403254054057,53.06,5.0,24.0,17.0,6.0,2.0
